s_inhib,neuron,name_mover,stat_in,stat_out,z_in,z_out,path_z
L7H9,L7N2794,L9H9,0.07928953006453346,0.09427345555200192,4.989149205110093,8.149696546711228,4.989149205110093
L7H9,L7N2794,L9H6,0.07928953006453346,0.07347787055660361,4.989149205110093,5.404863904329294,4.989149205110093
L7H9,L7N2794,L10H0,0.07928953006453346,0.10306039766821205,4.989149205110093,10.05966429284248,4.989149205110093
L7H3,L8N2694,L10H0,0.079861167812144,0.069973182462099,5.6211934682305085,4.942276182690674,4.942276182690674
L8H6,L8N1827,L9H6,0.07875090067827048,0.09343426407205643,4.932930368987662,8.117165938816143,4.932930368987662
L8H6,L8N1827,L9H9,0.07875090067827048,0.10839079791589568,4.932930368987662,10.085056238592042,4.932930368987662
L8H6,L8N1827,L10H0,0.07875090067827048,0.12700597306996383,4.932930368987662,12.470098332499964,4.932930368987662
L7H3,L8N1394,L9H6,0.07622752580959036,0.06914122232420529,5.184403259270872,4.920834375180557,4.920834375180557
L7H9,L8N1394,L9H6,0.07895589070452706,0.06914122232420529,5.512372572631963,4.920834375180557,4.920834375180557
L7H9,L7N2926,L9H9,0.08014403159077849,0.06978403297620159,5.07833684042207,4.917310129401195,4.917310129401195
L7H3,L7N2926,L9H9,0.07943496215218276,0.06978403297620159,5.004328515617499,4.917310129401195,4.917310129401195
L7H9,L8N1394,L10H0,0.07895589070452706,0.06971929144695074,5.512372572631963,4.908764822171571,4.908764822171571
L7H3,L8N1394,L10H0,0.07622752580959036,0.06971929144695074,5.184403259270872,4.908764822171571,4.908764822171571
L7H9,L7N1206,L10H0,0.08522495075001614,0.06694041191796572,5.608652060589138,4.848123925996137,4.848123925996137
L7H3,L7N1206,L10H0,0.08692709200682913,0.06694041191796572,5.78631113901023,4.848123925996137,4.848123925996137
L7H9,L7N327,L9H6,0.10250363947390818,0.06915157122513836,7.412095754069176,4.833830791851397,4.833830791851397
L7H9,L7N1314,L10H0,0.07688150727708232,0.0782927924202252,4.73781453619045,6.486092159328598,4.73781453619045
L7H9,L7N1314,L9H6,0.07688150727708232,0.0688029966806448,4.73781453619045,4.787822045848769,4.73781453619045
L7H3,L7N632,L9H6,0.08492906521940372,0.06834539050838626,5.577769341263503,4.727422092721764,4.727422092721764
L7H9,L7N632,L9H6,0.0847173490641555,0.06834539050838626,5.55567170578366,4.727422092721764,4.727422092721764
L7H3,L7N1206,L9H9,0.08692709200682913,0.06825684336280106,5.78631113901023,4.715734655429389,4.715734655429389
L7H9,L7N1206,L9H9,0.08522495075001614,0.06825684336280106,5.608652060589138,4.715734655429389,4.715734655429389
L7H9,L8N2896,L9H6,0.07129879312679405,0.08696596277296571,4.591933726798539,7.266105959584948,4.591933726798539
L7H9,L8N2896,L9H9,0.07129879312679405,0.08476221249903798,4.591933726798539,6.976149821854734,4.591933726798539
L7H9,L8N2896,L10H0,0.07129879312679405,0.08105533619786878,4.591933726798539,6.405022113068053,4.591933726798539
L7H9,L7N1762,L10H0,0.07543603473732544,0.06623666239694083,4.586944966307028,4.746584045489817,4.586944966307028
L7H9,L8N1212,L9H6,0.0712549162627142,0.06868573010351185,4.586659408465455,4.860903462571736,4.586659408465455
L7H9,L8N1212,L10H0,0.0712549162627142,0.06982968679154343,4.586659408465455,4.923336027813156,4.586659408465455
L7H9,L8N342,L9H9,0.07122592742335686,0.07868800784349644,4.583174739036961,6.17694269637375,4.583174739036961
L7H9,L8N342,L9H6,0.07122592742335686,0.07436552666270996,4.583174739036961,5.608216755226806,4.583174739036961
L7H9,L8N342,L10H0,0.07122592742335686,0.0730318143624171,4.583174739036961,5.345988445792748,4.583174739036961
L7H3,L8N2603,L10H0,0.07108925112058823,0.08568551066580983,4.566745252916924,7.016164046432287,4.566745252916924
L7H3,L8N2603,L9H9,0.07108925112058823,0.07355316704427693,4.566745252916924,5.501331387952857,4.566745252916924
L7H3,L8N2603,L9H6,0.07108925112058823,0.08183042487904314,4.566745252916924,6.590402931657484,4.566745252916924
L8H10,L8N1028,L10H0,0.07506509717294972,0.06934037642493307,4.548228775406313,4.858751402431125,4.548228775406313
L8H10,L8N1458,L9H6,0.07782497977113124,0.06582162645993865,4.836288416156334,4.484062020791953,4.484062020791953
L8H10,L8N1458,L10H0,0.07782497977113124,0.06625052820279512,4.836288416156334,4.4509188619179945,4.4509188619179945
L7H9,L8N2603,L9H6,0.07005869382926988,0.08183042487904314,4.442864767634259,6.590402931657484,4.442864767634259
L7H9,L8N2603,L10H0,0.07005869382926988,0.08568551066580983,4.442864767634259,7.016164046432287,4.442864767634259
L7H9,L8N2603,L9H9,0.07005869382926988,0.07355316704427693,4.442864767634259,5.501331387952857,4.442864767634259
L7H9,L7N1206,L9H6,0.08522495075001614,0.06601328996836552,5.608652060589138,4.419605520647358,4.419605520647358
L7H3,L7N1206,L9H6,0.08692709200682913,0.06601328996836552,5.78631113901023,4.419605520647358,4.419605520647358
L8H10,L8N2694,L9H6,0.07329545184592481,0.07092439560985744,4.363524035612806,5.155453535494885,4.363524035612806
L8H10,L8N2694,L10H0,0.07329545184592481,0.069973182462099,4.363524035612806,4.942276182690674,4.363524035612806
L7H9,L7N371,L9H9,0.07313164469145524,0.09336087423103015,4.3464268481817605,8.029243912212817,4.3464268481817605
L7H9,L7N371,L9H6,0.07313164469145524,0.0794933589593023,4.3464268481817605,6.198854981341603,4.3464268481817605
L7H9,L7N371,L10H0,0.07313164469145524,0.0830699583018114,4.3464268481817605,7.175361335766126,4.3464268481817605
L7H9,L8N1788,L10H0,0.06916541477698317,0.07904869981206496,4.335486125590444,6.140163920602467,4.335486125590444
L7H9,L8N1788,L9H9,0.06916541477698317,0.06628543466074803,4.335486125590444,4.545087099788129,4.335486125590444
L8H6,L8N764,L9H9,0.07299847636626396,0.1073582340635359,4.332527554081658,9.949197729516758,4.332527554081658
L8H6,L8N764,L10H0,0.07299847636626396,0.1062492233438251,4.332527554081658,9.730391600967037,4.332527554081658
L8H6,L8N764,L9H6,0.07299847636626396,0.09779716699439013,4.332527554081658,8.69121032833631,4.332527554081658
L8H10,L8N2909,L9H6,0.07264210759903782,0.067941608680579,4.295331964990539,4.76299646451094,4.295331964990539
L7H9,L7N2651,L10H0,0.07235616849635865,0.07603089484965465,4.265487392888661,6.159736258298939,4.265487392888661
L8H10,L8N2896,L10H0,0.07234564855629322,0.08105533619786878,4.264389385981427,6.405022113068053,4.264389385981427
L8H10,L8N2896,L9H9,0.07234564855629322,0.08476221249903798,4.264389385981427,6.976149821854734,4.264389385981427
L8H10,L8N2896,L9H6,0.07234564855629322,0.08696596277296571,4.264389385981427,7.266105959584948,4.264389385981427
L7H9,L7N1376,L10H0,0.0721686060988092,0.06947744073881197,4.245910778690686,5.214176897420763,4.245910778690686
L7H3,L7N1195,L9H6,0.09048020250175462,0.06465992337298763,6.157163048938481,4.2409731422398975,4.2409731422398975
L7H9,L7N2651,L9H6,0.07235616849635865,0.06462894597541194,4.265487392888661,4.236884400708432,4.236884400708432
L7H9,L7N1314,L9H9,0.07688150727708232,0.06462722994988628,4.73781453619045,4.236657900570107,4.236657900570107
L7H3,L7N1195,L9H9,0.09048020250175462,0.06457472897661967,6.157163048938481,4.229728238085936,4.229728238085936
L7H3,L8N1764,L10H0,0.10778510131992623,0.06434641639137378,8.9778534648035,4.199593003285463,4.199593003285463
L7H9,L8N1764,L10H0,0.07518286379483939,0.06434641639137378,5.058827283598366,4.199593003285463,4.199593003285463
L7H3,L8N1966,L9H6,0.06790754544047962,0.06439730740057709,4.184281078436879,4.296658730031633,4.184281078436879
L7H9,L7N900,L9H6,0.07141619155371548,0.07684311336177246,4.167378357167539,5.849046085461126,4.167378357167539
L7H9,L7N900,L9H9,0.07141619155371548,0.08995989775850755,4.167378357167539,7.580345204154414,4.167378357167539
L7H9,L7N900,L10H0,0.07141619155371548,0.08106349053910301,4.167378357167539,6.885859899845452,4.167378357167539
L7H9,L8N1788,L9H6,0.06916541477698317,0.06333163498155413,4.335486125590444,4.156443995920774,4.156443995920774
